"REF_YEAR";"NUTS0";"NUTS1";"NUTS2";"BL_CODE";"BUNDESLAND";"WEEK_NO";"DEATHS_65PLUS";"DEATHS_0_64";"LOWER_MARGIN_65_PLUS";"LOWER_MARGIN_0_64";"UPPER_MARGIN_65_PLUS";"UPPER_MARGIN_0_64";"PREDICTION_DEATHS_65_PLUS";"PREDICTION_DEATHS_0_64"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"21";"64";"20";"48";"5";"90";"24";"68";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"22";"59";"7";"48";"5";"91";"24";"68";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"23";"64";"12";"48";"5";"91";"23";"69";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"24";"58";"21";"48";"5";"91";"23";"69";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"25";"56";"9";"48";"5";"91";"23";"69";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"26";"67";"30";"48";"5";"91";"23";"69";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"27";"70";"11";"48";"5";"91";"23";"69";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"28";"63";"18";"48";"5";"90";"23";"68";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"29";"73";"5";"47";"5";"90";"24";"67";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"30";"91";"16";"47";"5";"89";"24";"67";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"31";"55";"10";"46";"5";"88";"24";"66";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"32";"59";"18";"46";"5";"88";"24";"66";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"33";"64";"20";"46";"5";"87";"24";"66";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"34";"60";"12";"46";"5";"87";"24";"66";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"35";"65";"14";"46";"5";"87";"24";"66";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"36";"60";"9";"46";"5";"87";"24";"66";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"37";"82";"13";"46";"5";"88";"24";"66";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"38";"60";"12";"46";"5";"88";"24";"66";"14"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"39";"76";"13";"47";"5";"89";"24";"67";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"40";"79";"16";"48";"5";"90";"23";"68";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"41";"85";"11";"49";"5";"91";"23";"69";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"42";"71";"17";"50";"5";"93";"23";"70";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"43";"77";"17";"51";"5";"94";"23";"71";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"44";"56";"12";"52";"5";"95";"23";"72";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"45";"51";"9";"52";"5";"96";"23";"73";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"46";"59";"14";"53";"5";"98";"23";"74";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"47";"62";"11";"54";"5";"99";"23";"75";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"48";"72";"13";"55";"5";"100";"23";"76";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"49";"56";"9";"56";"5";"101";"23";"77";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"50";"66";"15";"56";"5";"102";"23";"78";"13"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"51";"56";"10";"57";"4";"103";"22";"79";"12"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"52";"95";"11";"58";"4";"104";"22";"80";"12"
"2015";"AT";"AT3";"AT32";"5";"Salzburg";"53";"74";"8";"59";"4";"105";"22";"81";"12"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"1";"66";"12";"51";"5";"94";"25";"71";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"2";"81";"13";"52";"5";"96";"25";"73";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"3";"87";"18";"54";"5";"98";"24";"75";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"4";"88";"10";"55";"5";"100";"24";"76";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"5";"66";"12";"56";"5";"101";"24";"77";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"6";"69";"15";"56";"5";"102";"24";"78";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"7";"69";"14";"57";"5";"102";"24";"78";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"8";"84";"11";"57";"5";"102";"24";"79";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"9";"73";"9";"57";"5";"102";"24";"79";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"10";"80";"18";"57";"5";"102";"24";"78";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"11";"66";"13";"56";"5";"101";"24";"78";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"12";"61";"12";"55";"5";"100";"24";"77";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"13";"69";"14";"54";"5";"99";"24";"76";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"14";"82";"22";"53";"5";"98";"24";"74";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"15";"65";"12";"51";"5";"95";"24";"72";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"16";"70";"14";"50";"5";"93";"24";"70";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"17";"52";"11";"48";"5";"91";"24";"69";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"18";"66";"13";"48";"5";"90";"24";"68";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"19";"60";"20";"47";"5";"89";"24";"67";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"20";"75";"11";"46";"5";"88";"24";"66";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"21";"72";"7";"46";"5";"88";"24";"66";"14"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"22";"65";"15";"46";"5";"88";"24";"66";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"23";"61";"10";"46";"5";"88";"24";"66";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"24";"56";"11";"46";"5";"88";"24";"66";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"25";"54";"15";"47";"5";"88";"24";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"26";"65";"9";"47";"5";"89";"23";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"27";"43";"11";"47";"5";"89";"23";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"28";"62";"8";"47";"5";"89";"24";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"29";"81";"8";"47";"5";"89";"24";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"30";"61";"11";"47";"5";"90";"24";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"31";"64";"12";"47";"5";"89";"24";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"32";"61";"15";"47";"5";"89";"24";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"33";"70";"12";"47";"5";"89";"24";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"34";"61";"7";"47";"5";"89";"24";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"35";"63";"14";"47";"5";"89";"24";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"36";"75";"18";"47";"5";"89";"24";"67";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"37";"58";"17";"47";"5";"90";"24";"68";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"38";"66";"14";"48";"5";"91";"24";"68";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"39";"63";"12";"49";"5";"91";"23";"69";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"40";"61";"12";"49";"5";"92";"23";"70";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"41";"68";"9";"50";"5";"94";"23";"71";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"42";"84";"9";"51";"5";"95";"23";"72";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"43";"70";"13";"52";"5";"96";"23";"73";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"44";"73";"19";"52";"5";"97";"23";"74";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"45";"69";"14";"53";"5";"97";"23";"74";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"46";"77";"15";"53";"5";"98";"23";"75";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"47";"70";"10";"54";"4";"98";"22";"75";"13"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"48";"72";"11";"54";"4";"99";"22";"76";"12"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"49";"85";"13";"54";"4";"99";"22";"76";"12"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"50";"96";"12";"55";"4";"100";"22";"76";"12"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"51";"107";"12";"55";"4";"100";"22";"76";"12"
"2016";"AT";"AT3";"AT32";"5";"Salzburg";"52";"122";"17";"55";"4";"100";"22";"76";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"1";"97";"14";"57";"4";"102";"22";"79";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"2";"114";"13";"58";"4";"103";"22";"80";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"3";"108";"18";"58";"5";"104";"23";"80";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"4";"80";"15";"59";"5";"105";"23";"81";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"5";"99";"11";"59";"5";"105";"23";"81";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"6";"83";"18";"59";"5";"105";"23";"81";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"7";"73";"9";"59";"5";"105";"24";"81";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"8";"100";"19";"59";"5";"105";"24";"81";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"9";"92";"12";"58";"5";"104";"24";"80";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"10";"84";"15";"58";"5";"104";"24";"80";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"11";"67";"15";"57";"5";"103";"23";"79";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"12";"65";"19";"56";"5";"102";"23";"78";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"13";"83";"12";"55";"5";"100";"23";"77";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"14";"69";"18";"54";"5";"99";"23";"75";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"15";"85";"12";"53";"5";"97";"23";"74";"13"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"16";"74";"15";"51";"4";"95";"22";"72";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"17";"76";"10";"50";"4";"94";"22";"71";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"18";"61";"11";"49";"4";"92";"22";"70";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"19";"78";"19";"48";"4";"91";"22";"69";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"20";"75";"11";"47";"4";"90";"22";"68";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"21";"57";"14";"47";"4";"89";"22";"67";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"22";"67";"12";"46";"4";"88";"22";"66";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"23";"44";"13";"46";"4";"88";"22";"66";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"24";"84";"9";"46";"4";"88";"22";"66";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"25";"76";"13";"46";"4";"88";"22";"66";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"26";"72";"9";"46";"4";"87";"22";"66";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"27";"67";"10";"46";"4";"87";"22";"66";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"28";"57";"11";"46";"4";"88";"22";"66";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"29";"63";"7";"46";"4";"88";"22";"66";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"30";"63";"13";"46";"4";"88";"22";"66";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"31";"69";"16";"47";"4";"89";"22";"67";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"32";"66";"14";"47";"4";"89";"22";"67";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"33";"69";"21";"47";"4";"89";"22";"67";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"34";"65";"9";"47";"4";"90";"22";"67";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"35";"53";"14";"48";"4";"90";"22";"68";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"36";"49";"14";"48";"4";"90";"22";"68";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"37";"76";"12";"48";"4";"91";"22";"69";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"38";"71";"13";"49";"4";"92";"22";"69";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"39";"68";"14";"50";"4";"93";"22";"70";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"40";"65";"16";"50";"4";"93";"22";"71";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"41";"63";"19";"51";"4";"94";"22";"72";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"42";"73";"12";"51";"4";"95";"22";"72";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"43";"66";"9";"52";"4";"96";"22";"73";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"44";"79";"14";"53";"4";"97";"22";"74";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"45";"78";"6";"54";"4";"98";"22";"75";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"46";"73";"15";"54";"4";"99";"22";"76";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"47";"77";"13";"55";"4";"100";"22";"77";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"48";"70";"11";"56";"4";"101";"22";"78";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"49";"69";"7";"57";"4";"103";"21";"79";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"50";"67";"11";"58";"4";"104";"21";"80";"12"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"51";"80";"16";"59";"4";"105";"21";"81";"11"
"2017";"AT";"AT3";"AT32";"5";"Salzburg";"52";"83";"14";"60";"4";"107";"21";"82";"11"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"1";"87";"8";"60";"4";"107";"22";"83";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"2";"77";"16";"61";"4";"108";"22";"83";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"3";"80";"15";"61";"5";"108";"23";"83";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"4";"81";"19";"61";"5";"108";"23";"83";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"5";"82";"15";"61";"5";"107";"23";"83";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"6";"97";"10";"60";"5";"107";"23";"83";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"7";"104";"15";"60";"5";"106";"23";"82";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"8";"86";"11";"59";"5";"106";"23";"82";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"9";"100";"16";"59";"5";"105";"24";"81";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"10";"91";"9";"58";"5";"104";"24";"80";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"11";"79";"17";"57";"5";"103";"24";"79";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"12";"71";"10";"56";"5";"101";"23";"78";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"13";"73";"15";"55";"5";"100";"23";"77";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"14";"80";"7";"54";"5";"99";"23";"75";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"15";"69";"17";"53";"5";"97";"23";"74";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"16";"64";"14";"52";"5";"96";"23";"73";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"17";"64";"11";"51";"5";"94";"23";"72";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"18";"80";"12";"50";"5";"93";"23";"71";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"19";"74";"11";"49";"5";"92";"23";"70";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"20";"58";"11";"49";"5";"92";"23";"69";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"21";"70";"10";"48";"4";"91";"23";"69";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"22";"61";"11";"48";"4";"90";"22";"68";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"23";"51";"9";"47";"4";"90";"22";"68";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"24";"64";"15";"47";"4";"90";"22";"68";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"25";"76";"13";"47";"4";"90";"22";"68";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"26";"75";"11";"47";"4";"90";"22";"68";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"27";"60";"12";"47";"4";"90";"22";"68";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"28";"54";"17";"47";"4";"90";"22";"68";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"29";"63";"16";"47";"4";"90";"22";"68";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"30";"80";"6";"47";"4";"90";"22";"68";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"31";"70";"15";"47";"4";"90";"22";"68";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"32";"66";"10";"47";"4";"89";"22";"67";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"33";"61";"13";"47";"4";"90";"23";"67";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"34";"65";"12";"47";"5";"90";"23";"68";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"35";"77";"17";"48";"5";"90";"23";"68";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"36";"73";"17";"48";"5";"90";"23";"68";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"37";"69";"9";"49";"5";"91";"23";"69";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"38";"65";"9";"50";"5";"93";"23";"70";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"39";"84";"11";"51";"5";"94";"23";"71";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"40";"64";"18";"51";"5";"95";"23";"72";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"41";"69";"17";"52";"5";"96";"23";"73";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"42";"72";"15";"52";"5";"96";"23";"73";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"43";"57";"19";"53";"5";"97";"23";"74";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"44";"88";"11";"53";"5";"98";"23";"74";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"45";"80";"11";"53";"5";"98";"23";"75";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"46";"84";"14";"54";"5";"98";"23";"75";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"47";"73";"14";"54";"4";"99";"23";"75";"13"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"48";"60";"9";"54";"4";"99";"22";"76";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"49";"81";"18";"54";"4";"99";"22";"76";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"50";"71";"15";"54";"4";"99";"22";"76";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"51";"77";"14";"54";"4";"99";"22";"76";"12"
"2018";"AT";"AT3";"AT32";"5";"Salzburg";"52";"71";"14";"54";"4";"99";"21";"76";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"1";"84";"21";"63";"4";"111";"22";"86";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"2";"65";"16";"64";"4";"111";"22";"87";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"3";"80";"16";"64";"5";"111";"23";"87";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"4";"69";"11";"63";"5";"111";"23";"86";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"5";"88";"18";"63";"5";"111";"23";"86";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"6";"84";"14";"63";"5";"110";"24";"86";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"7";"94";"7";"62";"5";"110";"24";"85";"14"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"8";"81";"15";"62";"5";"109";"24";"84";"14"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"9";"78";"14";"61";"5";"108";"24";"84";"14"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"10";"79";"14";"60";"5";"107";"24";"83";"14"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"11";"93";"14";"59";"5";"106";"24";"82";"14"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"12";"86";"11";"58";"5";"104";"24";"80";"14"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"13";"78";"14";"57";"5";"103";"24";"79";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"14";"62";"16";"56";"5";"101";"24";"78";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"15";"73";"13";"54";"5";"99";"23";"76";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"16";"75";"10";"53";"5";"97";"23";"74";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"17";"71";"11";"51";"5";"95";"23";"72";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"18";"67";"8";"51";"5";"94";"23";"71";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"19";"60";"9";"50";"4";"93";"22";"71";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"20";"91";"12";"49";"4";"92";"22";"70";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"21";"73";"18";"49";"4";"92";"22";"69";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"22";"69";"10";"48";"4";"91";"22";"69";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"23";"64";"10";"48";"4";"91";"22";"68";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"24";"73";"8";"48";"4";"91";"21";"68";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"25";"61";"20";"48";"4";"91";"21";"69";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"26";"64";"16";"48";"4";"91";"21";"69";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"27";"63";"16";"48";"4";"91";"21";"69";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"28";"60";"13";"49";"4";"91";"21";"69";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"29";"59";"13";"49";"4";"92";"21";"70";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"30";"76";"6";"49";"4";"92";"21";"70";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"31";"79";"8";"49";"4";"92";"22";"70";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"32";"72";"19";"49";"4";"92";"22";"70";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"33";"67";"8";"49";"4";"92";"22";"70";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"34";"82";"18";"49";"4";"92";"22";"70";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"35";"73";"18";"49";"4";"92";"22";"70";"12"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"36";"62";"13";"50";"5";"93";"23";"70";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"37";"53";"13";"50";"5";"93";"23";"71";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"38";"68";"17";"51";"5";"94";"23";"72";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"39";"91";"9";"52";"5";"95";"23";"72";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"40";"90";"23";"52";"5";"96";"23";"73";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"41";"78";"15";"52";"5";"97";"23";"74";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"42";"81";"15";"53";"5";"97";"23";"74";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"43";"83";"17";"54";"5";"98";"23";"75";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"44";"71";"12";"54";"5";"99";"23";"75";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"45";"69";"9";"55";"5";"99";"23";"76";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"46";"81";"3";"55";"5";"100";"23";"77";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"47";"74";"8";"56";"5";"101";"23";"78";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"48";"78";"12";"57";"5";"102";"23";"78";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"49";"70";"10";"57";"5";"103";"23";"79";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"50";"77";"14";"58";"5";"104";"23";"80";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"51";"95";"19";"59";"5";"106";"23";"81";"13"
"2019";"AT";"AT3";"AT32";"5";"Salzburg";"52";"77";"15";"60";"5";"107";"23";"82";"13"
"2020";"AT";"AT3";"AT32";"5";"Salzburg";"1";"77";"11";"64";"5";"112";"23";"87";"13"
"2020";"AT";"AT3";"AT32";"5";"Salzburg";"2";"75";"9";"64";"5";"112";"24";"87";"13"
"2020";"AT";"AT3";"AT32";"5";"Salzburg";"3";"90";"11";"64";"5";"112";"24";"87";"14"
"2020";"AT";"AT3";"AT32";"5";"Salzburg";"4";"87";"16";"64";"5";"112";"24";"87";"14"
"2020";"AT";"AT3";"AT32";"5";"Salzburg";"5";"103";"10";"64";"6";"112";"25";"87";"14"
